"","X","a","b","height","total_seg","hit.vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"866",866,0.05,0.06,3.5,43,"13 / 15",1,29,542.546875,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.5,"chm_1_3"
"867",867,0.05,0.07,3.5,40,"13 / 15",1,26,542.5625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.5,"chm_1_3"
"868",868,0.05,0.08,3.5,39,"13 / 15",1,25,542.5625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"869",869,0.05,0.09,3.5,39,"13 / 15",1,25,542.5625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"870",870,0.05,0.1,3.5,39,"13 / 15",1,25,542.5625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"871",871,0.06,0.05,3.5,29,"11 / 15",2,16,542.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"872",872,0.06,0.06,3.5,29,"11 / 15",2,16,542.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"873",873,0.06,0.07,3.5,29,"11 / 15",2,16,542.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"874",874,0.06,0.08,3.5,28,"11 / 15",2,15,542.6875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"875",875,0.06,0.09,3.5,28,"11 / 15",2,15,543.0625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"876",876,0.06,0.1,3.5,27,"11 / 15",2,14,543.09375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"chm_1_3"
"877",877,0.07,0.05,3.5,21,"11 / 15",2,8,543.140625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"878",878,0.07,0.06,3.5,21,"11 / 15",2,8,543.140625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"879",879,0.07,0.07,3.5,20,"11 / 15",2,7,543.140625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"880",880,0.07,0.08,3.5,20,"11 / 15",2,7,543.140625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"881",881,0.07,0.09,3.5,20,"11 / 15",2,7,543.140625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"882",882,0.07,0.1,3.5,19,"11 / 15",2,6,543.15625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"883",883,0.08,0.05,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"884",884,0.08,0.06,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"885",885,0.08,0.07,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"886",886,0.08,0.08,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"887",887,0.08,0.09,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"888",888,0.08,0.1,3.5,15,"9 / 15",3,3,543.25,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"889",889,0.09,0.05,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"890",890,0.09,0.06,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"891",891,0.09,0.07,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"892",892,0.09,0.08,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"893",893,0.09,0.09,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"894",894,0.09,0.1,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"895",895,0.1,0.05,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"896",896,0.1,0.06,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"897",897,0.1,0.07,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"898",898,0.1,0.08,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"899",899,0.1,0.09,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"900",900,0.1,0.1,3.5,13,"9 / 15",3,1,543.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"901",901,0.05,0.05,4,44,"13 / 15",1,30,534.5625,0.866666666666667,0.0227272727272727,0.681818181818182,"0.87 @ 0.36",0.5,"chm_1_3"
"902",902,0.05,0.06,4,43,"13 / 15",1,29,534.5625,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.5,"chm_1_3"
"903",903,0.05,0.07,4,40,"13 / 15",1,26,534.59375,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.5,"chm_1_3"
"904",904,0.05,0.08,4,39,"13 / 15",1,25,534.59375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"905",905,0.05,0.09,4,39,"13 / 15",1,25,534.59375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"906",906,0.05,0.1,4,39,"13 / 15",1,25,534.59375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"907",907,0.06,0.05,4,29,"11 / 15",2,16,534.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"908",908,0.06,0.06,4,29,"11 / 15",2,16,534.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"909",909,0.06,0.07,4,29,"11 / 15",2,16,534.6875,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"910",910,0.06,0.08,4,28,"11 / 15",2,15,534.6875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"911",911,0.06,0.09,4,28,"11 / 15",2,15,534.953125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"912",912,0.06,0.1,4,27,"11 / 15",2,14,534.984375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"chm_1_3"
"913",913,0.07,0.05,4,21,"11 / 15",2,8,535.015625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"914",914,0.07,0.06,4,21,"11 / 15",2,8,535.015625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"915",915,0.07,0.07,4,20,"11 / 15",2,7,535.015625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"916",916,0.07,0.08,4,20,"11 / 15",2,7,535.015625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"917",917,0.07,0.09,4,20,"11 / 15",2,7,535.015625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"918",918,0.07,0.1,4,19,"11 / 15",2,6,535.015625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"919",919,0.08,0.05,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"920",920,0.08,0.06,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"921",921,0.08,0.07,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"922",922,0.08,0.08,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"923",923,0.08,0.09,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"924",924,0.08,0.1,4,15,"9 / 15",3,3,535.109375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"925",925,0.09,0.05,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"926",926,0.09,0.06,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"927",927,0.09,0.07,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"928",928,0.09,0.08,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"929",929,0.09,0.09,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"930",930,0.09,0.1,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"931",931,0.1,0.05,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"932",932,0.1,0.06,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"933",933,0.1,0.07,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"934",934,0.1,0.08,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"935",935,0.1,0.09,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"936",936,0.1,0.1,4,13,"9 / 15",3,1,535.109375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"937",937,0.05,0.05,4.5,43,"13 / 15",1,29,525.390625,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.5,"chm_1_3"
"938",938,0.05,0.06,4.5,43,"13 / 15",1,29,525.8125,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.5,"chm_1_3"
"939",939,0.05,0.07,4.5,40,"13 / 15",1,26,525.84375,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.5,"chm_1_3"
"940",940,0.05,0.08,4.5,39,"13 / 15",1,25,525.84375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"941",941,0.05,0.09,4.5,39,"13 / 15",1,25,525.84375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"942",942,0.05,0.1,4.5,39,"13 / 15",1,25,525.84375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"943",943,0.06,0.05,4.5,29,"11 / 15",2,16,525.953125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"944",944,0.06,0.06,4.5,29,"11 / 15",2,16,525.953125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"945",945,0.06,0.07,4.5,29,"11 / 15",2,16,525.953125,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"946",946,0.06,0.08,4.5,28,"11 / 15",2,15,525.953125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"947",947,0.06,0.09,4.5,28,"11 / 15",2,15,526.171875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"948",948,0.06,0.1,4.5,27,"11 / 15",2,14,526.21875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"chm_1_3"
"949",949,0.07,0.05,4.5,21,"11 / 15",2,8,526.28125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"950",950,0.07,0.06,4.5,21,"11 / 15",2,8,526.28125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"951",951,0.07,0.07,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"952",952,0.07,0.08,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"953",953,0.07,0.09,4.5,20,"11 / 15",2,7,526.28125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"954",954,0.07,0.1,4.5,19,"11 / 15",2,6,526.28125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"955",955,0.08,0.05,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"956",956,0.08,0.06,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"957",957,0.08,0.07,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"958",958,0.08,0.08,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"959",959,0.08,0.09,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"960",960,0.08,0.1,4.5,15,"9 / 15",3,3,526.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"961",961,0.09,0.05,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"962",962,0.09,0.06,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"963",963,0.09,0.07,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"964",964,0.09,0.08,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"965",965,0.09,0.09,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"966",966,0.09,0.1,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"967",967,0.1,0.05,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"968",968,0.1,0.06,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"969",969,0.1,0.07,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"970",970,0.1,0.08,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"971",971,0.1,0.09,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"972",972,0.1,0.1,4.5,13,"9 / 15",3,1,526.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"973",973,0.05,0.05,5,43,"13 / 15",1,29,517.984375,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.5,"chm_1_3"
"974",974,0.05,0.06,5,43,"13 / 15",1,29,518.375,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.5,"chm_1_3"
"975",975,0.05,0.07,5,40,"13 / 15",1,26,518.40625,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.5,"chm_1_3"
"976",976,0.05,0.08,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"977",977,0.05,0.09,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"978",978,0.05,0.1,5,39,"13 / 15",1,25,518.390625,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.5,"chm_1_3"
"979",979,0.06,0.05,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"980",980,0.06,0.06,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"981",981,0.06,0.07,5,29,"11 / 15",2,16,518.515625,0.733333333333333,0.0689655172413793,0.551724137931034,"0.73 @ 0.34",0.5,"chm_1_3"
"982",982,0.06,0.08,5,28,"11 / 15",2,15,518.515625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"983",983,0.06,0.09,5,28,"11 / 15",2,15,518.515625,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.5,"chm_1_3"
"984",984,0.06,0.1,5,27,"11 / 15",2,14,518.546875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"chm_1_3"
"985",985,0.07,0.05,5,21,"11 / 15",2,8,518.640625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"986",986,0.07,0.06,5,21,"11 / 15",2,8,518.640625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.5,"chm_1_3"
"987",987,0.07,0.07,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"988",988,0.07,0.08,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"989",989,0.07,0.09,5,20,"11 / 15",2,7,518.640625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"990",990,0.07,0.1,5,19,"11 / 15",2,6,518.640625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"991",991,0.08,0.05,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"992",992,0.08,0.06,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"993",993,0.08,0.07,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"994",994,0.08,0.08,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"995",995,0.08,0.09,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"996",996,0.08,0.1,5,15,"9 / 15",3,3,518.65625,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"997",997,0.09,0.05,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"998",998,0.09,0.06,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"999",999,0.09,0.07,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1000",1000,0.09,0.08,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1001",1001,0.09,0.09,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1002",1002,0.09,0.1,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1003",1003,0.1,0.05,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1004",1004,0.1,0.06,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1005",1005,0.1,0.07,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1006",1006,0.1,0.08,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1007",1007,0.1,0.09,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1008",1008,0.1,0.1,5,13,"9 / 15",3,1,518.6875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1009",1009,0.05,0.05,5.5,40,"13 / 15",1,26,509,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.5,"chm_1_3"
"1010",1010,0.05,0.06,5.5,40,"13 / 15",1,26,509.328125,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.5,"chm_1_3"
"1011",1011,0.05,0.07,5.5,38,"13 / 15",1,24,509.71875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.5,"chm_1_3"
"1012",1012,0.05,0.08,5.5,37,"13 / 15",1,23,509.71875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.5,"chm_1_3"
"1013",1013,0.05,0.09,5.5,37,"13 / 15",1,23,509.71875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.5,"chm_1_3"
"1014",1014,0.05,0.1,5.5,37,"13 / 15",1,23,509.71875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.5,"chm_1_3"
"1015",1015,0.06,0.05,5.5,27,"11 / 15",2,14,509.796875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"chm_1_3"
"1016",1016,0.06,0.06,5.5,27,"11 / 15",2,14,509.796875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"chm_1_3"
"1017",1017,0.06,0.07,5.5,27,"11 / 15",2,14,509.796875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.5,"chm_1_3"
"1018",1018,0.06,0.08,5.5,26,"11 / 15",2,13,509.8125,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.5,"chm_1_3"
"1019",1019,0.06,0.09,5.5,26,"11 / 15",2,13,509.8125,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.5,"chm_1_3"
"1020",1020,0.06,0.1,5.5,26,"11 / 15",2,13,509.96875,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.5,"chm_1_3"
"1021",1021,0.07,0.05,5.5,20,"11 / 15",2,7,510.03125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"1022",1022,0.07,0.06,5.5,20,"11 / 15",2,7,510.03125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"1023",1023,0.07,0.07,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"1024",1024,0.07,0.08,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"1025",1025,0.07,0.09,5.5,20,"11 / 15",2,7,510.46875,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.5,"chm_1_3"
"1026",1026,0.07,0.1,5.5,19,"11 / 15",2,6,510.46875,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.5,"chm_1_3"
"1027",1027,0.08,0.05,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"1028",1028,0.08,0.06,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"1029",1029,0.08,0.07,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"1030",1030,0.08,0.08,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"1031",1031,0.08,0.09,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"1032",1032,0.08,0.1,5.5,15,"9 / 15",3,3,510.59375,0.6,0.2,0.2,"0.6 @ 0.3",0.5,"chm_1_3"
"1033",1033,0.09,0.05,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1034",1034,0.09,0.06,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1035",1035,0.09,0.07,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1036",1036,0.09,0.08,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1037",1037,0.09,0.09,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1038",1038,0.09,0.1,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
"1039",1039,0.1,0.05,5.5,13,"9 / 15",3,1,510.59375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.5,"chm_1_3"
