"","a","b","height","total_seg","hit/vp","under","over","area","hitrate","underrate","overrate","Seg_qualy","MIN","chm"
"535",0.1,0.05,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"536",0.1,0.06,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"537",0.1,0.07,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"538",0.1,0.08,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"539",0.1,0.09,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"540",0.1,0.1,4.5,13,"9 / 15",3,1,521.953125,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"541",0.05,0.05,5,43,"13 / 15",1,29,514.328125,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.3,"CHM_1_3"
"542",0.05,0.06,5,42,"13 / 15",1,28,514.328125,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.3,"CHM_1_3"
"543",0.05,0.07,5,39,"13 / 15",1,25,514.359375,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.3,"CHM_1_3"
"544",0.05,0.08,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"545",0.05,0.09,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"546",0.05,0.1,5,38,"13 / 15",1,24,514.34375,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"547",0.06,0.05,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"548",0.06,0.06,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"549",0.06,0.07,5,28,"11 / 15",2,15,514.46875,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.3,"CHM_1_3"
"550",0.06,0.08,5,27,"11 / 15",2,14,514.46875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"551",0.06,0.09,5,27,"11 / 15",2,14,514.46875,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"552",0.06,0.1,5,26,"11 / 15",2,13,514.5,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"553",0.07,0.05,5,21,"11 / 15",2,8,514.59375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"554",0.07,0.06,5,21,"11 / 15",2,8,514.59375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"555",0.07,0.07,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"556",0.07,0.08,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"557",0.07,0.09,5,20,"11 / 15",2,7,514.59375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"558",0.07,0.1,5,19,"11 / 15",2,6,514.59375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"CHM_1_3"
"559",0.08,0.05,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"560",0.08,0.06,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"561",0.08,0.07,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"562",0.08,0.08,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"563",0.08,0.09,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"564",0.08,0.1,5,15,"9 / 15",3,3,514.609375,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"565",0.09,0.05,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"566",0.09,0.06,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"567",0.09,0.07,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"568",0.09,0.08,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"569",0.09,0.09,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"570",0.09,0.1,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"571",0.1,0.05,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"572",0.1,0.06,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"573",0.1,0.07,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"574",0.1,0.08,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"575",0.1,0.09,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"576",0.1,0.1,5,13,"9 / 15",3,1,514.609375,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"577",0.05,0.05,5.5,42,"13 / 15",1,28,506.53125,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.3,"CHM_1_3"
"578",0.05,0.06,5.5,41,"13 / 15",1,27,506.53125,0.866666666666667,0.024390243902439,0.658536585365854,"0.87 @ 0.35",0.3,"CHM_1_3"
"579",0.05,0.07,5.5,38,"13 / 15",1,24,506.546875,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"580",0.05,0.08,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.3,"CHM_1_3"
"581",0.05,0.09,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.3,"CHM_1_3"
"582",0.05,0.1,5.5,37,"13 / 15",1,23,506.546875,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.3,"CHM_1_3"
"583",0.06,0.05,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"584",0.06,0.06,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"585",0.06,0.07,5.5,27,"11 / 15",2,14,506.625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"586",0.06,0.08,5.5,26,"11 / 15",2,13,506.640625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"587",0.06,0.09,5.5,26,"11 / 15",2,13,506.640625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"588",0.06,0.1,5.5,26,"11 / 15",2,13,506.796875,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"589",0.07,0.05,5.5,21,"11 / 15",2,8,506.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"590",0.07,0.06,5.5,21,"11 / 15",2,8,506.84375,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"591",0.07,0.07,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"592",0.07,0.08,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"593",0.07,0.09,5.5,20,"11 / 15",2,7,506.84375,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"594",0.07,0.1,5.5,19,"11 / 15",2,6,506.84375,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"CHM_1_3"
"595",0.08,0.05,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"596",0.08,0.06,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"597",0.08,0.07,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"598",0.08,0.08,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"599",0.08,0.09,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"600",0.08,0.1,5.5,15,"9 / 15",3,3,506.96875,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"601",0.09,0.05,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"602",0.09,0.06,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"603",0.09,0.07,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"604",0.09,0.08,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"605",0.09,0.09,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"606",0.09,0.1,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"607",0.1,0.05,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"608",0.1,0.06,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"609",0.1,0.07,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"610",0.1,0.08,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"611",0.1,0.09,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"612",0.1,0.1,5.5,13,"9 / 15",3,1,506.96875,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"613",0.05,0.05,6,40,"13 / 15",1,26,498.578125,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.3,"CHM_1_3"
"614",0.05,0.06,6,40,"13 / 15",1,26,498.828125,0.866666666666667,0.025,0.65,"0.87 @ 0.35",0.3,"CHM_1_3"
"615",0.05,0.07,6,38,"13 / 15",1,24,499.03125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.3,"CHM_1_3"
"616",0.05,0.08,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.3,"CHM_1_3"
"617",0.05,0.09,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.3,"CHM_1_3"
"618",0.05,0.1,6,37,"13 / 15",1,23,499.03125,0.866666666666667,0.027027027027027,0.621621621621622,"0.87 @ 0.34",0.3,"CHM_1_3"
"619",0.06,0.05,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"620",0.06,0.06,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"621",0.06,0.07,6,27,"11 / 15",2,14,499.15625,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.3,"CHM_1_3"
"622",0.06,0.08,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"623",0.06,0.09,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"624",0.06,0.1,6,26,"11 / 15",2,13,499.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.3,"CHM_1_3"
"625",0.07,0.05,6,21,"11 / 15",2,8,499.203125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"626",0.07,0.06,6,21,"11 / 15",2,8,499.203125,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.3,"CHM_1_3"
"627",0.07,0.07,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"628",0.07,0.08,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"629",0.07,0.09,6,20,"11 / 15",2,7,499.203125,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.3,"CHM_1_3"
"630",0.07,0.1,6,19,"11 / 15",2,6,499.203125,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.3,"CHM_1_3"
"631",0.08,0.05,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"632",0.08,0.06,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"633",0.08,0.07,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"634",0.08,0.08,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"635",0.08,0.09,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"636",0.08,0.1,6,15,"9 / 15",3,3,499.390625,0.6,0.2,0.2,"0.6 @ 0.3",0.3,"CHM_1_3"
"637",0.09,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"638",0.09,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"639",0.09,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"640",0.09,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"641",0.09,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"642",0.09,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"643",0.1,0.05,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"644",0.1,0.06,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"645",0.1,0.07,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"646",0.1,0.08,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"647",0.1,0.09,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"648",0.1,0.1,6,13,"9 / 15",3,1,499.390625,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.3,"CHM_1_3"
"649",0.05,0.05,3.5,43,"13 / 15",1,29,537.3125,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"CHM_1_3"
"650",0.05,0.06,3.5,42,"13 / 15",1,28,537.3125,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.4,"CHM_1_3"
"651",0.05,0.07,3.5,39,"13 / 15",1,25,537.328125,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"CHM_1_3"
"652",0.05,0.08,3.5,38,"13 / 15",1,24,537.328125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"653",0.05,0.09,3.5,38,"13 / 15",1,24,537.328125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"654",0.05,0.1,3.5,38,"13 / 15",1,24,537.328125,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"655",0.06,0.05,3.5,28,"11 / 15",2,15,537.453125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"656",0.06,0.06,3.5,28,"11 / 15",2,15,537.453125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"657",0.06,0.07,3.5,28,"11 / 15",2,15,537.453125,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"658",0.06,0.08,3.5,27,"11 / 15",2,14,537.453125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"659",0.06,0.09,3.5,27,"11 / 15",2,14,537.828125,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"660",0.06,0.1,3.5,26,"11 / 15",2,13,537.859375,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"661",0.07,0.05,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"662",0.07,0.06,3.5,21,"11 / 15",2,8,537.890625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"663",0.07,0.07,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"664",0.07,0.08,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"665",0.07,0.09,3.5,20,"11 / 15",2,7,537.890625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"666",0.07,0.1,3.5,19,"11 / 15",2,6,537.90625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"667",0.08,0.05,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"668",0.08,0.06,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"669",0.08,0.07,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"670",0.08,0.08,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"671",0.08,0.09,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"672",0.08,0.1,3.5,15,"9 / 15",3,3,538,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"673",0.09,0.05,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"674",0.09,0.06,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"675",0.09,0.07,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"676",0.09,0.08,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"677",0.09,0.09,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"678",0.09,0.1,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"679",0.1,0.05,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"680",0.1,0.06,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"681",0.1,0.07,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"682",0.1,0.08,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"683",0.1,0.09,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"684",0.1,0.1,3.5,13,"9 / 15",3,1,538,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"685",0.05,0.05,4,43,"13 / 15",1,29,529.71875,0.866666666666667,0.0232558139534884,0.674418604651163,"0.87 @ 0.36",0.4,"CHM_1_3"
"686",0.05,0.06,4,42,"13 / 15",1,28,529.71875,0.866666666666667,0.0238095238095238,0.666666666666667,"0.87 @ 0.36",0.4,"CHM_1_3"
"687",0.05,0.07,4,39,"13 / 15",1,25,529.75,0.866666666666667,0.0256410256410256,0.641025641025641,"0.87 @ 0.35",0.4,"CHM_1_3"
"688",0.05,0.08,4,38,"13 / 15",1,24,529.75,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"689",0.05,0.09,4,38,"13 / 15",1,24,529.75,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"690",0.05,0.1,4,38,"13 / 15",1,24,529.75,0.866666666666667,0.0263157894736842,0.631578947368421,"0.87 @ 0.34",0.4,"CHM_1_3"
"691",0.06,0.05,4,28,"11 / 15",2,15,529.84375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"692",0.06,0.06,4,28,"11 / 15",2,15,529.84375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"693",0.06,0.07,4,28,"11 / 15",2,15,529.84375,0.733333333333333,0.0714285714285714,0.535714285714286,"0.73 @ 0.34",0.4,"CHM_1_3"
"694",0.06,0.08,4,27,"11 / 15",2,14,529.84375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"695",0.06,0.09,4,27,"11 / 15",2,14,530.109375,0.733333333333333,0.0740740740740741,0.518518518518518,"0.73 @ 0.33",0.4,"CHM_1_3"
"696",0.06,0.1,4,26,"11 / 15",2,13,530.140625,0.733333333333333,0.0769230769230769,0.5,"0.73 @ 0.33",0.4,"CHM_1_3"
"697",0.07,0.05,4,21,"11 / 15",2,8,530.15625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"698",0.07,0.06,4,21,"11 / 15",2,8,530.15625,0.733333333333333,0.0952380952380952,0.380952380952381,"0.73 @ 0.29",0.4,"CHM_1_3"
"699",0.07,0.07,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"700",0.07,0.08,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"701",0.07,0.09,4,20,"11 / 15",2,7,530.15625,0.733333333333333,0.1,0.35,"0.73 @ 0.28",0.4,"CHM_1_3"
"702",0.07,0.1,4,19,"11 / 15",2,6,530.15625,0.733333333333333,0.105263157894737,0.315789473684211,"0.73 @ 0.26",0.4,"CHM_1_3"
"703",0.08,0.05,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"704",0.08,0.06,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"705",0.08,0.07,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"706",0.08,0.08,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"707",0.08,0.09,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"708",0.08,0.1,4,15,"9 / 15",3,3,530.25,0.6,0.2,0.2,"0.6 @ 0.3",0.4,"CHM_1_3"
"709",0.09,0.05,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"710",0.09,0.06,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"711",0.09,0.07,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"712",0.09,0.08,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
"713",0.09,0.09,4,13,"9 / 15",3,1,530.25,0.6,0.230769230769231,0.0769230769230769,"0.6 @ 0.27",0.4,"CHM_1_3"
